,"('GDP growth (annual %)', 'Brazil')","('GDP growth (annual %)', 'India')","('GDP growth (annual %)', 'Poland')","('GDP growth (annual %)', 'South Africa')","('Inflation, consumer prices (annual %)', 'Brazil')","('Inflation, consumer prices (annual %)', 'India')","('Inflation, consumer prices (annual %)', 'Poland')","('Inflation, consumer prices (annual %)', 'South Africa')",ABEV3.SA,ANH.JO,BAJFINANCE.NS,BBDC4.SA,BHARTIARTL.NS,BHP,BRLUSD=X,CDR.WA,CFR.JO,DNP.WA,FSR.JO,GGBR4.SA,GLN.JO,HDB,HINDUNILVR.NS,ICICIBANK.NS,INFY,INRUSD=X,ITUB,KGH.WA,KOTAKBANK.NS,LPP.WA,LREN3.SA,MBK.WA,MGLU3.SA,MTN.JO,NPN.JO,PEO.WA,PETR4.SA,PKO.WA,PLNUSD=X,PZU.WA,RELIANCE.NS,RENT3.SA,SBIN.NS,SBK.JO,SOL.JO,SPL.WA,TCS.NS,TPE.WA,VALE,VOD.JO,WEGE3.SA,ZARUSD=X,^BVSP,^J203.JO,^NSEI,^WIG20
2021-03-08 00:00:00,,,,,,,,,11.63405704498291,94068.9765625,521.1914672851562,14.439539909362793,504.329345703125,49.93071365356445,0.1757623702287674,219.07635498046875,,24.239999771118164,5438.9052734375,14.728113174438477,6171.13232421875,37.70902633666992,2015.44775390625,588.098388671875,16.060625076293945,0.01367364265024662,2.656517744064331,175.79916381835938,1907.87939453125,6501.5166015625,26.308273315429688,239.39999389648438,209.5980224609375,7641.43798828125,70052.3828125,51.37385940551758,6.250738143920898,25.602981567382812,0.2601727545261383,21.23069953918457,993.5133056640625,47.9581184387207,359.4903869628906,13905.4365234375,22626.701171875,172.6090850830078,2691.393310546875,2.625999927520752,10.933974266052246,12484.6806640625,32.02948760986328,0.06531059741973877,110612.0,68426.171875,14956.2001953125,1965.25
2021-03-09 00:00:00,,,,,,,,,12.0062837600708,95596.921875,530.4384155273438,14.559124946594238,500.5398254394531,49.8253059387207,0.1702243536710739,210.5777130126953,,25.6200008392334,5538.6103515625,14.930242538452148,5991.15771484375,38.670448303222656,2037.645751953125,604.5888671875,16.61444091796875,0.013636982999742031,2.714268207550049,176.87538146972656,1970.716796875,6605.7080078125,25.53287124633789,243.0,212.22933959960938,7580.50634765625,71169.46875,51.7699089050293,6.395898342132568,26.00503921508789,0.2580045759677887,22.340665817260742,993.490478515625,48.35835266113281,357.64495849609375,14024.0556640625,22938.30859375,173.71456909179688,2730.7763671875,2.7219998836517334,10.800631523132324,12498.64453125,33.117977142333984,0.0644138976931572,111331.0,68655.9609375,15098.400390625,1994.1800537109375
2021-03-10 00:00:00,,,,,,,,,12.093400955200195,95700.921875,543.1728515625,14.804269790649414,504.47320556640625,48.07289123535156,0.17236922681331635,198.49072265625,,25.579999923706055,5567.5244140625,14.733573913574219,6006.1552734375,38.545040130615234,2064.84814453125,605.072509765625,16.68589973449707,0.013740812428295612,2.7604691982269287,177.71763610839844,1955.7791748046875,6672.39013671875,26.52981948852539,238.1999969482422,225.93032836914062,7428.6767578125,71192.2578125,52.46300506591797,6.618081569671631,26.30255889892578,0.26055780053138733,22.57611846923828,989.3643188476562,49.1936149597168,357.7372131347656,14269.26953125,22917.3359375,173.55662536621094,2748.677490234375,2.677999973297119,10.933974266052246,12556.4931640625,33.47926712036133,0.06543650478124619,112776.0,68516.9921875,15174.7998046875,2003.550048828125
2021-03-11 00:00:00,,,,,,,,,11.950846672058105,93233.0078125,,15.061370849609375,,48.81734085083008,0.17633262276649475,208.68911743164062,,26.5,5548.58203125,15.290794372558594,6000.15673828125,38.89802932739258,,,17.043201446533203,0.013754023239016533,2.8413190841674805,179.2617950439453,,6718.234375,27.983694076538086,230.60000610351562,225.0229949951172,8337.6572265625,72642.1015625,51.34556579589844,6.899511814117432,25.522567749023438,0.2607058882713318,22.199398040771484,,51.81252670288086,,14154.6376953125,22686.623046875,171.97738647460938,,2.618000030517578,11.441939353942871,12513.6044921875,33.31251907348633,0.06637506186962128,114984.0,68775.0625,,1994.3800048828125
2021-03-12 00:00:00,,,,,,,,,11.903327941894531,92886.015625,544.4266357421875,14.959724426269531,502.8902587890625,49.133567810058594,0.18067499995231628,213.8827362060547,,25.899999618530273,5521.65966796875,15.093213081359863,6044.150390625,37.51396179199219,2043.438232421875,592.7408447265625,16.891347885131836,0.013766709715127945,2.806668758392334,177.6240692138672,1927.09912109375,7068.31640625,28.772947311401367,235.0,222.9360809326172,8678.275390625,68991.1015625,51.93964767456055,6.863962650299072,25.8361759185791,0.2616581916809082,22.488664627075195,969.2546997070312,51.76901626586914,351.64727783203125,13890.484375,22986.251953125,172.6090850830078,2737.04150390625,2.630000114440918,11.187956809997559,12509.6162109375,32.95585632324219,0.06755341589450836,114160.0,68209.859375,15030.9501953125,2006.1099853515625
2021-03-15 00:00:00,,,,,,,,,12.117161750793457,93448.0078125,532.7894897460938,15.168993949890137,501.59515380859375,48.1255989074707,0.18197846412658691,217.09332275390625,,25.459999084472656,5468.8173828125,15.636564254760742,5909.16943359375,37.53718185424805,2049.091796875,583.6976928710938,17.10572624206543,0.013758375309407711,2.8008952140808105,175.37802124023438,1910.667724609375,7109.99169921875,28.95294952392578,235.0,215.2235870361328,8877.0537109375,67991.21875,52.42057418823242,7.006158828735352,25.908546447753906,0.2610025703907013,22.724111557006836,956.2412109375,51.62980270385742,354.23089599609375,13384.107421875,22748.546875,171.34571838378906,2744.38037109375,2.6519999504089355,10.946671485900879,13331.486328125,33.91465759277344,0.06695546954870224,114851.0,67566.421875,14929.5,2001.239990234375
2021-03-16 00:00:00,,,,,,,,,11.919167518615723,92018.0390625,534.4448852539062,14.91787052154541,507.7828674316406,47.33503341674805,0.1781102418899536,216.71560668945312,,25.799999237060547,5369.11181640625,15.79572582244873,5864.17626953125,38.238502502441406,2079.86328125,575.4282836914062,17.266511917114258,0.013790193945169449,2.7489185333251953,173.64671325683594,1895.2818603515625,7322.54150390625,28.17754554748535,225.8000030517578,219.1251983642578,9110.7919921875,68392.5625,51.20412063598633,6.896549224853516,25.32958221435547,0.25994282960891724,22.434846878051758,952.4777221679688,50.46391677856445,349.29437255859375,12999.3408203125,22485.876953125,169.7664794921875,2783.673583984375,2.630000114440918,10.914925575256348,13567.876953125,33.998043060302734,0.06731830537319183,114019.0,67289.3671875,14910.4501953125,1981.4100341796875
2021-03-17 00:00:00,,,,,,,,,12.212196350097656,93987.9765625,525.0263671875,15.539698600769043,501.64312744140625,47.13739013671875,0.1778283566236496,218.13204956054688,,24.940000534057617,5282.369140625,15.982337951660156,5849.177734375,37.016990661621094,2063.411376953125,570.1571044921875,17.061065673828125,0.013790136203169823,2.864420175552368,172.80442810058594,1860.5770263671875,6872.43603515625,28.814485549926758,227.8000030517578,217.2197723388672,8927.99609375,67663.0546875,49.71891784667969,7.133543491363525,24.831031799316406,0.25922852754592896,22.475210189819336,931.9599609375,52.01263427734375,339.6981201171875,12903.646484375,22526.82421875,163.44960021972656,2786.26953125,2.5399999618530273,11.149859428405762,13324.5048828125,33.90077590942383,0.06729339063167572,116549.0,66494.4921875,14721.2998046875,1939.010009765625
2021-03-18 00:00:00,,,,,,,,,12.117161750793457,93663.9921875,526.2067260742188,15.82669734954834,505.7683410644531,46.04377746582031,0.17911197245121002,208.40582275390625,,25.15999984741211,5248.46826171875,15.702425956726074,5884.1728515625,36.1345329284668,2053.12353515625,559.6146850585938,16.417924880981445,0.013832100667059422,2.893294334411621,177.57725524902344,1822.784912109375,7068.31640625,28.461400985717773,224.8000030517578,202.15774536132812,8708.2421875,67915.421875,50.89293670654297,6.88469934463501,25.594940185546875,0.2606963813304901,22.7308406829834,910.98876953125,50.24639892578125,338.72930908203125,12768.080078125,22502.853515625,171.02987670898438,2717.842529296875,2.5899999141693115,10.972070693969727,13381.357421875,33.261558532714844,0.06846688687801361,114835.0,66739.7421875,14557.849609375,1960.75
2021-03-19 00:00:00,,,,,,,,,12.354752540588379,93497.0078125,534.1803588867188,15.988136291503906,508.4065246582031,45.3454475402832,0.17989817261695862,210.7665557861328,,24.84000015258789,5172.693359375,15.718894004821777,5807.18408203125,36.1345329284668,2142.887451171875,567.4005737304688,16.74842643737793,0.013761064037680626,2.9279448986053467,172.4300994873047,1826.5191650390625,6801.58740234375,29.455623626708984,226.39999389648438,202.24847412109375,8754.1904296875,69063.703125,49.56332778930664,7.109844207763672,24.967731475830078,0.258151113986969,22.50884437561035,944.0438842773438,51.59500503540039,342.46624755859375,12573.7041015625,21637.9375,165.66049194335938,2730.1044921875,2.490000009536743,10.953022956848145,13175.890625,33.326412200927734,0.06789645552635193,116222.0,65911.2734375,14744.0,1927.56005859375
2021-03-22 00:00:00,,,,,,,,,12.307231903076172,,527.9209594726562,15.904419898986816,506.5357971191406,45.56943893432617,0.18203121423721313,204.9119415283203,,25.600000381469727,,15.241398811340332,,36.36676025390625,2181.026611328125,554.6337280273438,17.03426742553711,0.013811200857162476,2.9394941329956055,169.38858032226562,1815.0670166015625,6709.89892578125,28.81753921508789,221.0,198.800537109375,,,49.57746887207031,6.967649459838867,25.36174774169922,0.2571837902069092,22.690475463867188,935.1566162109375,50.324710845947266,338.6369934082031,,,164.87091064453125,2801.216796875,2.5899999141693115,10.800631523132324,,33.02533721923828,0.06751451641321182,114979.0,,14736.400390625,1929.1199951171875
2021-03-23 00:00:00,,,,,,,,,11.942925453186035,93418.0078125,526.8875732421875,15.731033325195312,507.7350158691406,44.4890022277832,0.18163655698299408,208.40582275390625,,25.059999465942383,5023.13525390625,14.577300071716309,5559.21826171875,36.77082824707031,2166.290283203125,567.1588134765625,16.712696075439453,0.013815876096487045,2.875969409942627,165.69198608398438,1805.1087646484375,6609.8759765625,28.886905670166016,231.0,195.171142578125,8540.431640625,69948.40625,50.45444107055664,6.754352569580078,26.374929428100586,0.2598955035209656,22.434846878051758,946.5377807617188,49.20231246948242,343.896484375,12169.998046875,20834.939453125,168.5030975341797,2812.80810546875,2.609999895095825,10.52760124206543,12812.8310546875,33.16893005371094,0.06801564246416092,113262.0,65318.51953125,14814.75,1923.550048828125
2021-03-24 00:00:00,,,,,,,,,11.721174240112305,92472.03125,516.25927734375,15.569586753845215,502.36260986328125,44.78546142578125,0.1811462938785553,205.00637817382812,,25.020000457763672,5010.173828125,14.692556381225586,5635.20849609375,36.25528335571289,2148.958740234375,548.8789672851562,16.66803550720215,0.013771791011095047,2.7835683822631836,163.49273681640625,1775.0343017578125,6522.35546875,28.37366485595703,220.0,184.8273468017578,8498.4775390625,69421.0703125,49.25213623046875,6.760275840759277,26.206066131591797,0.25637081265449524,22.670297622680664,928.3098754882812,47.96682357788086,332.0395812988281,12233.7939453125,21188.5,164.55503845214844,2793.564208984375,2.5199999809265137,10.597445487976074,12826.79296875,32.66405487060547,0.06719888001680374,112064.0,65257.08984375,14549.400390625,1899.949951171875
2021-03-25 00:00:00,,,,,,,,,11.871648788452148,92589.03125,501.7519226074219,15.91637897491455,487.1090087890625,44.57464599609375,0.17794860899448395,196.50772094726562,,25.299999237060547,5001.2001953125,14.912092208862305,5486.228515625,36.320308685302734,2073.37548828125,552.7960815429688,16.489383697509766,0.013765458948910236,2.8008952140808105,156.00595092773438,1755.5657958984375,6555.697265625,29.733047485351562,214.39999389648438,184.19219970703125,8500.4755859375,68870.3125,48.79950714111328,6.8728508949279785,25.98091697692871,0.2554539442062378,22.461755752563477,902.9857177734375,49.41982650756836,327.74896240234375,12171.9912109375,20725.078125,167.55557250976562,2743.217529296875,2.5399999618530273,10.375210762023926,12799.8662109375,32.91880416870117,0.06688801944255829,113750.0,64783.62109375,14324.900390625,1876.8499755859375
2021-03-26 00:00:00,,,,,,,,,11.998364448547363,93896.9765625,507.7125549316406,16.024011611938477,501.2593994140625,46.32047653198242,0.17704129219055176,200.19046020507812,,26.079999923706055,5069.99658203125,15.696941375732422,5850.177734375,36.9055290222168,2148.309326171875,559.5663452148438,16.721628189086914,0.01377167645841837,2.8182547092437744,165.4580078125,1763.681884765625,7001.6337890625,29.11577796936035,212.0,181.2886962890625,8692.2607421875,70532.34375,49.95937728881836,6.949873447418213,26.149778366088867,0.2542588412761688,22.481935501098633,904.4366455078125,49.96797561645508,329.5943603515625,12537.8203125,21837.685546875,171.34571838378906,2744.963134765625,2.619999885559082,10.629193305969238,13019.296875,33.69233322143555,0.06668569147586823,114781.0,66833.9921875,14507.2998046875,1918.7099609375
2021-03-29 00:00:00,,,,,,,,,12.117161750793457,96091.9140625,,16.08976936340332,,45.99766540527344,0.1738404929637909,226.347412109375,,25.860000610351562,5281.37109375,15.91648006439209,5853.1767578125,36.5989875793457,,,16.46258544921875,0.013803156092762947,2.789320707321167,169.38858032226562,,6826.5927734375,28.77593231201172,218.1999969482422,178.29441833496094,8820.1171875,70922.0859375,50.39787292480469,7.059483528137207,26.254314422607422,0.254459410905838,22.93937873840332,,50.0723876953125,,12749.142578125,21696.86328125,171.97738647460938,,2.680000066757202,10.76888370513916,13079.1416015625,33.41143035888672,0.06679157167673111,115419.0,67089.3671875,,1953.02001953125
2021-03-30 00:00:00,,,,,,,,,12.346831321716309,96306.9140625,508.74114990234375,16.35883140563965,500.300048828125,45.91860580444336,0.1729864478111267,205.76181030273438,,25.34000015258789,5235.59716796875,16.168947219848633,5858.1767578125,37.57433319091797,2223.243896484375,572.0430297851562,16.793087005615234,0.013747235760092735,2.8471896648406982,169.38858032226562,1773.83935546875,6768.24560546875,30.461288452148438,222.1999969482422,182.01455688476562,8807.1328125,70802.3125,50.39787292480469,7.059483528137207,26.206066131591797,0.25227615237236023,23.07392120361328,920.1480102539062,52.106658935546875,332.9161376953125,12854.8037109375,21691.869140625,172.92494201660156,2827.084228515625,2.638000011444092,10.806981086730957,13014.3095703125,34.778472900390625,0.06706579774618149,116850.0,67291.65625,14845.099609375,1942.3199462890625
2021-03-31 00:00:00,,,,,,,,,12.10923957824707,93218.0078125,504.4604187011719,16.006072998046875,496.27081298828125,45.714378356933594,0.17326219379901886,179.8881072998047,,26.059999465942383,5147.8388671875,16.58606719970703,5807.18408203125,36.083438873291016,2253.597900390625,562.9998779296875,16.721628189086914,0.01361557561904192,2.8703386783599854,177.99838256835938,1745.7069091796875,6772.41357421875,29.53885269165039,214.39999389648438,183.64779663085938,8675.2802734375,70626.5234375,49.94523239135742,7.139469146728516,26.318639755249023,0.25193357467651367,22.93937873840332,908.2681274414062,52.04566192626953,336.1455993652344,12502.931640625,21143.5546875,172.6090850830078,2844.35888671875,2.5920000076293945,11.035567283630371,12593.3974609375,34.55140686035156,0.06710878014564514,116634.0,66485.2890625,14690.7001953125,1938.8399658203125
2021-04-01 00:00:00,,,,,,,,,11.879569053649902,92267.0390625,516.4405517578125,15.420119285583496,499.62847900390625,45.813194274902344,0.1775788962841034,183.74082946777344,,26.43000030517578,5095.98095703125,16.125038146972656,5762.19091796875,36.106658935546875,2223.568603515625,574.896240234375,16.980670928955078,0.013660549186170101,2.7620553970336914,178.185546875,1797.04248046875,6818.2568359375,29.76772117614746,212.0,185.4624786376953,8538.431640625,74371.9296875,50.5393180847168,7.0772576332092285,26.206066131591797,0.25344687700271606,22.93937873840332,916.7699584960938,52.31577682495117,342.0048828125,12382.31640625,22215.21484375,168.97689819335938,2832.857177734375,2.749000072479248,10.870478630065918,12517.5947265625,34.783111572265625,0.06766266375780106,115253.0,67236.3125,14867.349609375,1954.3800048828125
2021-04-02 00:00:00,,,,,,,,,,,,,,,0.1752111315727234,,,,,,,,,,,0.01364492904394865,,,,,,,,,,,,,0.2567875385284424,,,,,,,,,,,,,0.06842800229787827,,,,
2021-04-05 00:00:00,,,,,,,,,12.093400955200195,,486.10833740234375,15.563101768493652,506.7756042480469,46.86728286743164,0.17511294782161713,,,,,16.157968521118164,,35.22420120239258,2199.5634765625,552.5059204101562,17.302242279052734,0.013628434389829636,2.7967991828918457,,1751.881103515625,,30.072891235351562,,185.28102111816406,,,,7.1216959953308105,,0.25568386912345886,,903.5071411132812,53.614078521728516,326.2264404296875,,,,2899.002197265625,,11.607029914855957,,35.64040756225586,0.06841026246547699,117518.0,,14637.7998046875,
2021-04-06 00:00:00,,,,,,,,,12.188436508178711,93222.0078125,489.1058044433594,15.31778335571289,510.5650329589844,46.030601501464844,0.17659419775009155,186.10159301757812,,26.920000076293945,5104.95654296875,16.542156219482422,5911.1689453125,35.033775329589844,2232.09521484375,547.3314819335938,17.27544403076172,0.013646380975842476,2.791008710861206,187.12289428710938,1760.943359375,7310.03857421875,30.398862838745117,218.39999389648438,186.91424560546875,8870.060546875,73382.625,51.38800048828125,7.115769863128662,26.688535690307617,0.25754213333129883,23.242097854614258,899.74365234375,54.337303161621094,323.45831298828125,12418.2021484375,21954.54296875,173.3197479248047,2922.09423828125,2.933000087738037,11.626077651977539,12673.193359375,35.728450775146484,0.06874704360961914,117499.0,68063.890625,14683.5,2012.8699951171875
2021-04-07 00:00:00,,,,,,,,,12.053802490234375,92497.03125,497.3341064453125,15.150242805480957,519.5828857421875,46.873870849609375,0.17878852784633636,181.0779266357422,,26.829999923706055,5050.107421875,16.854997634887695,5864.17626953125,34.64362716674805,2229.2685546875,558.6959838867188,17.159318923950195,0.013607294298708439,2.76784610748291,185.29800415039062,1784.544677734375,7009.96923828125,29.913373947143555,217.60000610351562,183.10337829589844,8675.2802734375,69692.4375,51.98208236694336,7.109844207763672,26.39905548095703,0.2588728666305542,22.892290115356445,908.15478515625,54.37215805053711,330.84002685546875,12363.3779296875,21842.681640625,170.5561065673828,2928.091552734375,2.927999973297119,11.841962814331055,12602.3759765625,35.292842864990234,0.06890659034252167,117624.0,67160.421875,14819.0498046875,1998.72998046875
2021-04-08 00:00:00,,,,,,,,,12.235954284667969,93792.9765625,492.6714172363281,15.102380752563477,520.9259643554688,46.926578521728516,0.17818641662597656,172.805908203125,,26.65999984741211,4958.35986328125,16.909883499145508,5810.18359375,34.49964904785156,2233.578369140625,557.777099609375,17.257579803466797,0.013440589420497417,2.7446837425231934,186.4210205078125,1775.8310546875,7180.84228515625,29.42788314819336,218.1999969482422,198.25613403320312,8854.0791015625,70059.5859375,51.45872497558594,7.020972728729248,26.141735076904297,0.2597787082195282,22.932653427124023,909.288330078125,55.41777420043945,328.1180419921875,12146.076171875,21723.830078125,166.68701171875,2969.219482421875,2.9049999713897705,11.956254005432129,12560.4833984375,35.43187713623047,0.06878004968166351,118313.0,67053.96875,14873.7998046875,1980.3199462890625
2021-04-09 00:00:00,,,,,,,,,12.164676666259766,95075.953125,477.27264404296875,15.07844066619873,523.0845947265625,46.59717559814453,0.17964287102222443,174.1090545654297,,26.56999969482422,5015.20458984375,17.080028533935547,5822.18115234375,34.25813293457031,2294.842041015625,547.6216430664062,17.454092025756836,0.013414805755019188,2.7273130416870117,179.8232879638672,1791.764404296875,7168.33935546875,28.782867431640625,216.0,196.62290954589844,8787.1552734375,69712.421875,51.61431884765625,7.006158828735352,25.908546447753906,0.26242586970329285,22.347394943237305,898.7234497070312,54.88624954223633,325.7189636230469,12290.61328125,21373.265625,166.52908325195312,2973.60546875,2.9179999828338623,11.568930625915527,12606.365234375,34.99163818359375,0.06888560950756073,117670.0,67191.2734375,14834.849609375,1975.1099853515625
2021-04-12 00:00:00,,,,,,,,,12.283475875854492,95121.9453125,441.88104248046875,15.359676361083984,501.2114562988281,46.129425048828125,0.17607803642749786,176.11094665527344,,26.190000534057617,5015.20458984375,17.134910583496094,5712.19775390625,32.00553512573242,2281.866455078125,520.87890625,17.078929901123047,0.01338159665465355,2.733102321624756,174.3485870361328,1735.2506103515625,7155.8359375,28.484638214111328,211.39999389648438,196.44143676757812,8933.9892578125,68259.59375,52.67517852783203,7.0772576332092285,26.133697509765625,0.26277756690979004,22.37430191040039,866.5751342773438,54.87753677368164,303.43536376953125,12245.755859375,21083.62890625,164.47610473632812,2905.849365234375,3.1670000553131104,11.4863862991333,12687.1552734375,34.99163818359375,0.0686044692993164,118812.0,66390.0234375,14310.7998046875,1982.5799560546875
2021-04-13 00:00:00,,,,,,,,,12.378510475158691,93436.0078125,463.2109680175781,15.257951736450195,514.3544921875,46.294124603271484,0.17445307970046997,176.11094665527344,,26.15999984741211,5053.09912109375,17.530080795288086,5742.19189453125,32.14487075805664,2274.822509765625,542.205322265625,16.444719314575195,0.013334933668375015,2.7620553970336914,174.53575134277344,1768.461669921875,7197.5126953125,28.7898006439209,209.0,201.43186950683594,9349.5244140625,70080.78125,52.67517852783203,7.100956916809082,25.86833953857422,0.2630263864994049,22.098491668701172,875.9385375976562,55.06924819946289,314.6463928222656,12168.00390625,22485.876953125,166.29220581054688,2778.30419921875,3.13700008392334,11.549883842468262,12730.0439453125,34.74603271484375,0.06868556141853333,119297.0,67072.4921875,14504.7998046875,1974.72998046875
2021-04-14 00:00:00,,,,,,,,,12.521065711975098,94463.96875,,15.437450408935547,,47.90160369873047,0.17493833601474762,175.41217041015625,,26.15999984741211,5096.9794921875,17.777057647705078,5997.1572265625,32.7579460144043,,,15.462145805358887,0.013301144354045391,2.819960832595825,183.19236755371094,,7347.54736328125,28.77593231201172,210.0,200.7059783935547,9283.5986328125,70915.2890625,53.18437957763672,7.21353006362915,26.39905548095703,0.26196524500846863,22.226308822631836,,55.46134948730469,,11949.0625,23413.716796875,167.3976593017578,,3.2239999771118164,12.007051467895508,12710.095703125,35.32529067993164,0.06899882853031158,120295.0,67812.1484375,,2011.9599609375
2021-04-15 00:00:00,,,,,,,,,12.568584442138672,95820.921875,456.50592041015625,15.437450408935547,517.4244384765625,48.79758071899414,0.17690034210681915,176.9796905517578,,25.700000762939453,5215.65185546875,17.90329360961914,5944.16455078125,33.213111877441406,2280.615234375,556.3262939453125,16.078489303588867,0.013328694738447666,2.8257508277893066,188.292724609375,1765.8726806640625,7168.33935546875,29.06723403930664,207.0,201.43186950683594,9244.6416015625,70852.296875,53.750179290771484,7.07047700881958,26.608123779296875,0.2632617950439453,21.896678924560547,881.6063842773438,55.41777420043945,316.2149963378906,12244.1767578125,23185.001953125,166.37115478515625,2881.1455078125,3.1649999618530273,12.254684448242188,12692.142578125,36.2845344543457,0.06950768083333969,120701.0,67823.09375,14581.4501953125,2019.2900390625
2021-04-16 00:00:00,,,,,,,,,12.513145446777344,97517.8671875,452.2252197265625,15.616954803466797,518.7675170898438,48.58675765991211,0.17809440195560455,166.9134979248047,,26.209999084472656,5231.60791015625,17.853893280029297,5967.162109375,33.35244369506836,2278.9931640625,548.3469848632812,16.239273071289062,0.01338197197765112,2.8720738887786865,186.70176696777344,1756.7606201171875,7247.52490234375,32.78748321533203,208.1999969482422,198.8912811279297,9267.615234375,70992.2890625,53.91991424560547,7.027607440948486,26.656370162963867,0.26313090324401855,21.829408645629883,876.0745239257812,55.923152923583984,313.6313781738281,12271.0947265625,23321.830078125,167.23974609375,2859.843505859375,3.1410000324249268,12.400726318359375,12698.1279296875,35.705291748046875,0.07070435583591461,121114.0,68698.78125,14617.849609375,2012.27001953125
2021-04-19 00:00:00,,,,,,,,,12.457707405090332,97796.8671875,438.8052062988281,15.546358108520508,505.04876708984375,48.83052062988281,0.17902538180351257,167.6123046875,,25.709999084472656,5253.5478515625,17.842918395996094,6023.154296875,31.698989868164062,2258.37109375,541.3832397460938,16.31073570251465,0.013411440886557102,2.8720738887786865,185.95309448242188,1693.6741943359375,7151.6689453125,31.619998931884766,211.60000610351562,196.44143676757812,9286.59375,69540.640625,53.73603439331055,7.434872627258301,26.43121910095215,0.26373395323753357,21.75541114807129,862.2902221679688,54.407012939453125,305.5575866699219,12190.337890625,23419.70703125,165.8184356689453,2829.9931640625,3.0209999084472656,12.337230682373047,12791.884765625,35.12601852416992,0.06991921365261078,120934.0,68094.28125,14359.4501953125,1998.989990234375
